NORMALS 1971-2000               YRS    JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC    ANN
13873ATHENS, GA                       30   51.4   56.5   64.7   73.0   80.5   87.2   90.2   88.2   82.5   72.9   63.2   54.2   72.0
13874ATLANTA, GA                      30   51.9   56.8   65.0   72.9   80.0   86.5   89.4   87.9   82.3   72.9   63.3   54.6   72.0
13837AUGUSTA,GA                       30   56.5   61.3   69.2   76.7   83.9   89.6   92.0   90.2   85.3   76.5   67.8   59.1   75.7
93842COLUMBUS, GA                     30   56.9   61.6   69.4   76.5   83.2   89.5   91.7   91.0   86.0   77.0   67.6   59.2   75.8
03813MACON, GA                        30   56.6   60.9   68.5   75.9   83.4   89.5   91.8   90.5   85.4   76.8   67.8   59.2   75.5
03822SAVANNAH, GA                     30   60.4   64.1   71.0   77.7   84.3   89.5   92.3   90.3   86.0   78.1   70.5   62.6   77.2
21515HILO, HI                         30   79.2   79.4   79.2   79.3   80.6   82.2   82.5   83.2   83.4   82.7   80.7   79.5   81.0
22521HONOLULU,HI                      30   80.4   80.7   81.7   83.1   84.9   86.9   87.8   88.9   88.9   87.2   84.3   81.7   84.7
22516KAHULUI, HI                      30   80.3   80.8   81.5   82.5   84.3   86.0   86.9   87.9   88.1   86.9   84.1   81.7   84.3
22536LIHUE, HI                        30   77.9   77.9   78.1   78.8   80.6   82.7   83.9   84.9   85.0   83.5   81.0   79.0   81.1
24131BOISE, ID                        30   36.7   44.5   53.6   61.7   70.7   80.3   89.2   88.0   77.2   64.3   47.5   37.2   62.6
24149LEWISTON, ID                     30   39.4   45.6   53.8   61.6   70.0   78.0   87.6   87.6   76.7   62.0   46.8   39.2   62.4
24156POCATELLO, ID                    30   32.5   39.0   48.5   58.5   67.7   78.3   87.5   86.8   75.7   62.0   44.5   33.8   59.6
94846CHICAGO,IL                       30   29.6   34.7   46.1   58.0   69.9   79.2   83.5   81.2   73.9   62.1   47.1   34.4   58.3
14923MOLINE, IL                       30   29.8   35.6   48.3   61.7   73.3   82.7   86.1   83.9   76.5   64.4   48.0   34.5   60.4
14842PEORIA, IL                       30   30.7   36.6   49.4   62.0   73.0   82.2   85.7   83.6   76.7   64.4   48.8   35.5   60.7
94822ROCKFORD, IL                     30   27.2   33.0   45.5   59.1   71.2   79.9   83.1   80.9   73.9   61.8   45.5   32.0   57.8
93822SPRINGFIELD, IL                  30   33.1   38.9   51.1   63.4   74.4   83.3   86.5   84.5   78.5   66.6   50.9   38.0   62.4
93817EVANSVILLE, IN                   30   39.5   45.4   56.4   67.2   77.1   86.1   89.4   87.8   81.3   70.0   55.7   44.1   66.7
14827FORT WAYNE, IN                   30   31.0   35.4   47.4   59.8   71.6   80.6   84.3   81.8   75.4   63.0   48.5   35.8   59.6
53842INDIANAPOLIS, IN                 30   34.5   39.9   51.4   62.9   73.5   82.1   85.6   83.7   77.4   65.6   51.6   39.2   62.3
14848SOUTH BEND, IN                   30   31.0   35.5   46.8   58.9   70.7   79.6   83.1   80.7   73.6   61.8   47.7   35.6   58.8
54902DES MOINES, IA                   30   29.1   35.4   48.2   61.3   72.3   81.8   86.0   83.9   75.9   63.5   46.7   33.1   59.8
94908DUBUQUE,IA                       30   24.8   30.8   43.3   57.4   69.3   78.6   82.1   79.8   71.9   60.3   43.6   29.7   56.0
14943SIOUX CITY, IA                   30   28.7   35.0   47.3   61.7   73.2   82.5   86.2   83.7   76.0   63.7   44.8   31.7   59.5
94910WATERLOO, IA                     30   25.8   31.9   45.0   59.7   72.2   81.7   85.0   82.8   75.3   62.5   45.0   30.7   58.1
13984CONCORDIA, KS                    30   36.3   42.9   53.9   64.4   74.0   85.0   90.7   88.4   79.9   67.9   51.0   39.6   64.5
13985DODGE CITY, KS                   30   41.4   48.3   57.3   67.1   75.9   86.9   92.8   90.8   82.0   70.4   54.5   44.4   67.7
23065GOODLAND, KS                     30   39.4   45.0   53.2   62.7   71.7   83.6   89.1   86.7   78.0   66.0   49.6   41.3   63.9
13996TOPEKA, KS                       30   37.2   43.8   55.5   66.1   75.3   84.5   89.1   87.9   80.3   68.9   53.1   40.9   65.2
03923WICHITA, KS                      30   40.1   47.2   57.3   66.9   76.0   87.1   92.9   91.6   82.2   70.2   54.5   43.1   67.4
93812GREATER CINCINNATI AP            30   38.0   43.1   53.9   64.7   74.4   82.4   86.4   84.8   78.0   66.4   53.6   42.7   64.0
03889JACKSON, KY                      30   42.0   46.8   56.8   66.8   73.8   80.8   84.2   83.3   77.4   67.5   56.4   46.3   65.2
93820LEXINGTON, KY                    30   39.9   45.2   55.3   65.1   74.0   82.3   85.9   84.6   78.1   66.9   54.5   44.3   64.7
13810LOUISVILLE, KY                   30   41.0   46.6   56.8   66.8   75.4   83.3   87.0   85.8   79.4   68.4   55.9   45.4   66.0
03816PADUCAH KY                       30   41.9   48.0   58.1   68.4   76.9   85.2   88.6   87.4   81.2   70.8   57.2   46.3   67.5
13970BATON ROUGE, LA                  30   60.0   63.9   71.0   77.3   84.0   89.2   90.7   90.9   87.4   79.7   70.1   62.8   77.3
03937LAKE CHARLES, LA                 30   60.6   64.5   71.3   77.4   84.1   88.9   91.0   91.3   87.7   80.5   70.6   63.3   77.6
12916NEW ORLEANS, LA                  30   61.8   65.3   72.1   78.0   84.8   89.4   91.1   91.0   87.1   79.7   71.0   64.5   78.0
53905SHREVEPORT, LA                   30   56.2   62.0   69.7   76.6   83.2   89.8   93.3   93.4   87.6   78.3   66.8   58.5   76.3
14607CARIBOU, ME                      30   19.3   23.2   34.1   47.0   62.6   71.8   76.3   74.2   64.1   51.4   37.4   24.8   48.9
14764PORTLAND, ME                     30   30.9   34.1   42.2   52.8   63.3   72.8   78.8   77.3   68.9   57.9   47.1   36.4   55.2
93744BALTIMORE, MD                    30   41.2   44.8   53.9   64.5   73.9   82.7   87.2   85.1   78.2   67.0   56.3   46.0   65.1
14753BLUE HILL, MA                    30   33.8   36.3   44.8   55.5   67.0   75.5   81.2   78.9   71.0   60.3   49.3   38.6   57.7
14739BOSTON, MA                       30   36.5   38.7   46.3   56.1   66.7   76.6   82.2   80.1   72.5   61.8   51.8   41.7   59.3
94746WORCESTER, MA                    30   31.4   34.1   43.0   54.4   66.3   74.4   79.3   77.1   69.0   58.4   47.1   36.2   55.9
94849ALPENA, MI                       30   26.1   28.2   37.3   50.3   64.3   73.8   79.0   76.1   67.4   55.6   42.2   31.2   52.6
14822DETROIT, MI                      30   31.1   34.4   45.2   57.8   70.2   79.0   83.4   81.4   73.7   61.2   47.8   35.9   58.4
